#Target = 1000060120	Neutrino = 12    	Neutrino = -12   	Neutrino = 14    	Neutrino = -14   
#Energy(neutrino) [MeV]	xsec_total [cm^2]	xsec_total [cm^2]	xsec_total [cm^2]	xsec_total [cm^2]
   0.120226443461741	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.120503594037180	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.120781383510678	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.121059813355048	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.121338885046498	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.121618600064637	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.121898959892487	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.122179966016487	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.122461619926505	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.122743923115841	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.123026877081238	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.123310483322891	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.123594743344451	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.123879658653037	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.124165230759241	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.124451461177139	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.124738351424294	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.125025903021772	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.125314117494142	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.125602996369488	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.125892541179417	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.126182753459067	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.126473634747115	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.126765186585785	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.127057410520854	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.127350308101666	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.127643880881134	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.127938130415753	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.128233058265602	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.128528665994362	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.128824955169313	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.129121927361353	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.129419584144999	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.129717927098396	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.130016957803329	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.130316677845230	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.130617088813184	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.130918192299941	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.131219989901920	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.131522483219224	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.131825673855641	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.132129563418658	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.132434153519466	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.132739445772974	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.133045441797809	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.133352143216332	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.133659551654644	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.133967668742593	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.134276496113786	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.134586035405595	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.134896288259165	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.135207256319428	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.135518941235104	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.135831344658715	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.136144468246595	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.136458313658892	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.136772882559585	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.137088176616485	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.137404197501251	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.137720946889395	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.138038426460289	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.138356637897178	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.138675582887189	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.138995263121335	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.139315680294530	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.139636836105594	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.139958732257262	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.140281370456196	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.140604752412991	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.140928879842187	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.141253754462275	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.141579377995708	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.141905752168909	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.142232878712282	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.142560759360219	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.142889395851110	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.143218789927354	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.143548943335366	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.143879857825585	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.144211535152487	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.144543977074593	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.144877185354476	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.145211161758774	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.145545908058197	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.145881426027535	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.146217717445672	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.146554784095591	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.146892627764387	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.147231250243272	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.147570653327589	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.147910838816821	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.148251808514595	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.148593564228701	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.148936107771092	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.149279440957900	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.149623565609443	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.149968483550237	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.150314196609002	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.150660706618674	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.151008015416415	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.151356124843621	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.151705036745934	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.152054752973250	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.152405275379729	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.152756605823807	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.153108746168203	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.153461698279929	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.153815464030303	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.154170045294956	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.154525443953841	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.154881661891248	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.155238700995808	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.155596563160507	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.155955250282695	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.156314764264095	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.156675107010815	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.157036280433355	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.157398286446622	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.157761126969935	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.158124803927038	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.158489319246111	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.158854674859778	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.159220872705117	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.159587914723673	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.159955802861467	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.160324539069004	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.160694125301288	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.161064563517827	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.161435855682649	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.161808003764307	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.162181009735893	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.162554875575048	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.162929603263972	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.163305194789433	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.163681652142781	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.164058977319954	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.164437172321493	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.164816239152551	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.165196179822901	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.165576996346953	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.165958690743756	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.166341265037017	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.166724721255106	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.167109061431071	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.167494287602644	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.167880401812256	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.168267406107047	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.168655302538874	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.169044093164326	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.169433780044733	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.169824365246174	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.170215850839495	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.170608238900312	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.171001531509029	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.171395730750843	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.171790838715759	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.172186857498601	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.172583789199020	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.172981635921510	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.173380399775414	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.173780082874938	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.174180687339161	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.174582215292050	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.174984668862466	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.175388050184176	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.175792361395869	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.176197604641163	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.176603782068616	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.177010895831742	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.177418948089017	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.177827941003892	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.178237876744809	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.178648757485205	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.179060585403529	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.179473362683253	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.179887091512879	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.180301774085957	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
   0.180717412601093	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00
